Admin_id,Project_id
UA0,53865390744705254DR45530
UA0,53511796035705959YB20643
UA0,53576268452113708OD28910
UA0,53568727423282945BP44436
UA0,53706477817358653CP31734
UA0,53382158299446759JD95611
UA0,53162933328827474AU28492
UA0,53938819987619407ND77994
UA0,53961016944198343UN59835
UA0,53672016922606945YX61546
UA0,53161589781621990MV91710
UA0,53111053531678643HX83234
UA0,53519776253858161ZL79337
UA0,53854047262930259JO57183
UA0,53768873377082902ZR34383
UA0,53347243853758823TP62156
UA0,53430747574313094KW83218
UA0,53163731576868056HK56515
UA0,53934605564593916BM34328
UA0,53430771890092490RL81561
UA0,53258152481343097ZN45295
UA0,53518057555219271CA19142
UA0,53399680546371155QT44252
UA0,53598144813124628NT45510
UA0,53515439190395688XD86943
UA0,53855577764613226ME96247
UA0,53778951715058281ER52996
UA0,53618145550079065KH39325
UA0,53543128653107799SQ16222
UA0,53682159006494760AO21110
UA0,53773409551525396DC21469
UA0,53682209848973778AS15126
UA0,53904789655055931FA61136
UA0,53754329647004511VS50662
UA0,53673857478516716FF16462
UA0,53776439430325034HT12345
UA0,53349851312695718CW73065
UA0,53575517733199533CA97979
UA0,53952953014444259TP73445
UA0,53610954562039448BE33969
UA0,53190542634715752YQ16298
UA0,53457744689930016IP18206
UA0,53491156360207789IF18603
UA0,53125282504069082WC10073
UA0,53115951836240838SL99107
UA0,53750180196584654GW56854
UA0,53495539567396737GF33244
UA0,53168122328946930AJ89579
UA0,53477503024374080WI20514
UA0,53578147237724480HK15305
UA0,53755875295942980VB43497
UA0,53364362514284256NY41497
UA0,53243191528963676YG24439
UA0,53915183647799397BP87076
UA0,53191615931516106YX54784
UA0,53874597653418060HZ67174
UA0,53501345689151631ZR75779
UA0,53923883851792357NI37040
UA0,53381021649196414MQ62257
UA0,53775289681690618DR81861
UA0,53511307020379532KO86566
UA0,53572067946497196NZ30483
UA0,53609928036231625AT97651
UA0,53299588017764068OG49428
UA0,53121804791989989IR42855
UA0,53102956351744936HR39388
UA0,53577809887093224WC35531
UA0,53597630786088765IS83959
UA0,53608359999307379CD28744
UA0,53802896426918083EM40303
UA0,53427162938587726KB35314
UA0,53328663977223910TS82232
UA0,53704801675360410AI30208
UA0,53810232291514987JO50237
UA0,53582329775909855PI80066
UA0,53858147328069561FG40003
UA0,53343679742808596VX53355
UA0,53251697001338051SK50121
UA0,53937633487291941AS41664
UA0,53433358224761269HN99093
UA0,53594962507273622KB19190
UA0,53493946262673831LF57706
UA0,53743844505319133NV86221
UA0,53122603338136396OV47478
UA0,53295433862518584GC56540
UA0,53845657404473715NV50520
UA0,53266670708199097AX80663
UA0,53953540628867220VD37976
UA0,53796951015023547JN30459
UA0,53828700837389904SR29172
UA0,53525053847994695GP40932
UA0,53818232971769196SY85834
UA0,53295692644565816UU33374
UA0,53574015157497250UC56124
UA0,53405513371607740UN46876
UA0,53489796984280897RR80027
UA0,53666989623173903OY21611
UA0,53850292136458623RG60727
UA0,53139697492185617SQ73282
UA0,53471383700402475MF29943
UA0,53679184467255379PI63027
UA0,53314763621072010FF87250
UA0,53444691970402401HW20433
UA0,53811246566951418ON73426
UA0,53770748345335033XZ63923
UA0,53366583932385508TG60320
UA0,53996691403509068GU28305
UA0,53622043357532580SL76544
UA0,53877741981496133QM86701
UA0,53376579933044965UW46748
UA0,53510137103460626SJ41085
UA0,53120878711578698UE99784
UA0,53736897948780938CV32722
UA0,53261527029210171IN28731
UA0,53940385478482630YD12863
UA0,53729842285355480YU16995
UA0,53427641664921859DP42893
UA0,53191997566028377SI62248
UA0,53147884323275870JX27914
UA0,53454877540105632VU15398
UA0,53805640293597113CD39380
UA0,53920737107713385DY10304
UA0,53961065795307387GR76972
UA0,53895804525673124EV43664
UA0,53645381723916015QV32908
UA0,53685672545797210LV23634
UA0,53657446247003351SP99409
UA0,53275033233797161MI98012
UA0,53533718583067640DJ80447
UA0,53675000175556008AS61180
UA0,53356686395488416KR48225
UA0,53840129068670616KS22643
UA0,53298588944526203IT27605
UA0,53248095317683358VX95209
UA0,53500422332461584EY66930
UA0,53426044941751058ZZ42794
UA0,53950365607659602XY50221
UA0,53179606602431630VA92033
UA0,53150495099751841YJ95416
UA0,53671573714030917NI81289
UA0,53253271787083569AP39646
UA0,53995221224868893RE89363
UA0,53619604247629117RU31312
UA0,53115720703842275RG51855
UA0,53765806642418119EJ66434
UA0,53431814987888021JQ43059
UA0,53431512610183295XH87007
UA0,53670640686955809ZL49984
UA0,53178238380190669WK89237
UA0,53132065438770684PF31597
UA0,53310289680958698ZZ46717
UA0,53584805699906985WC56915
UA0,53320603313288378SG10384
UA0,53913071584325543GZ22288
UA0,53828676309802850KM39017
UA0,53770564752125887XZ44556
UA0,53387843317194292EG57624
UA0,53613248878022161LM58211
UA0,53898043631874155LS28869
UA0,53988171984473583KM52808
UA0,53939817660406004AU89602
UA0,53113174686133997HS84565
UA0,53180011794822519QY87560
UA0,53141012361395567SI38115
UA0,53347005796973795NR99347
UA0,53953461952146480TH48246
UA0,53789819189459305JG78330
UA0,53352779701455972NT65327
UA0,53948346750289344PO17952
UA0,53938147168385911DM41006
UA0,53135745795029832UR19934
UA0,53836855135485877CT56920
UA0,53146581455500758MR23087
UA0,53567557400166212KY41594
UA0,53367079217468577EL38452
UA0,53155902361001839VH16898
UA0,53302578323295228RB44644
UA0,53973561546872663OQ35565
UA0,53139072705535104RE53390
UA0,53583174313458399BR62657
UA0,53103201924818677OU84467
UA0,53251834251644987OJ12942
UA0,53919274436201156YH97757
UA0,53811118683514152YS25055
UA0,53567990223949333SQ74490
UA0,53730356764809147HN55611
UA0,53384823964971580XK71086
UA0,53477577816140202SS96594
UA0,53352135175655638PM14107
UA0,53194459546527142AD32793
UA0,53726334153607624XV81196
UA0,53142260811839170NQ95319
UA0,53664654846403607YL90802
UA0,53502665645188411WM29023
UA0,53472356290466052DE35268
UA0,53266969469781522AP95609
UA0,53352496382160572LK89482
UA0,53372786352714650KP43416
UA0,53992516386253663QI94300
UA0,53622642571439348TT98849
UA0,53568077662883700WD83719
UA0,53280006631789168MN80317
UA0,53488457081864883NK44086
UA0,53475884790652162KN56481
UA0,53890681198364592DN15241
UA0,53531915824958318IH15491
UA0,53580993156483286MJ21627
UA0,53858224989475420VB25522
UA0,53632178329761188RT24930
UA0,53534355082684768TP87705
UA0,53519983886028954IM75501
UA0,53999359419137360GJ25121
UA0,53868062561741177GG34884
UA0,53688896239710666DQ47780
UA0,53572732936783141ZM81839
UA0,53371982513175674AY52380
UA0,53842664102291343FM25811
UA0,53308243169198397XH72707
UA0,53566936255564097OR97375
UA0,53502249958382884PX28819
UA0,53926705345179907TN39796
UA0,53110018815275070GR85771
UA0,53279836164609685XH62782
UA0,53814979690593020LG15229
UA0,53872643190469858GW96905
UA0,53231658143545229MD90539
UA0,53240413842531002BK93019
UA0,53948204809400434UH20727
UA0,53985755943925170LZ29700
UA0,53999114686209716QQ37802
UA0,53339696538849157PY42272
UA0,53623286321749521CJ38508
UA0,53905272819665486IT64783
UA0,53585190259734221OE22112
UA0,53321156182943894RP38720
UA0,53743257590787273QK44070
UA0,53870015884616412MD49967
UA0,53831802681505384UD89197
UA0,53443593940506261TQ39995
UA0,53108742289640329UC64254
UA0,53179301236003618SW29740
UA0,53593902925752292VG39368
UA0,53639426574936328LS16136
UA0,53113017715528003VB19870
UA0,53338925261092635TE51614
UA0,53380704774283118HM53915
UA0,53434131796611824DA50534
UA0,53375593181428654BS53943
UA0,53146053596599523FG20467
UA0,53339392417977884XB95434
UA0,53976354077510494PR66728
UA0,53335304400054237EK76768
UA0,53862891743006294SF46505
UA0,53473956477210119EL11467
UA0,53131027425471302TM94230
UA0,53942175075929623JO28042
UA0,53563029281182649OR41566
UA0,53820911785928379YT84888
UA0,53468064232534989FM93526
UA0,53632665332938873MT53183
UA0,53495368266925752ZW73371
UA0,53700323119289616LF33794
UA0,53798886232942107CG86051
UA0,53637507700973618WH86287
UA0,53191236081359939AQ72983
UA0,53965739654605047JG91225
UA0,53506327035385050PV76183
UA0,53661144507615802QE78017
UA0,53549101172204530DI80510
UA0,53896435218614008SX62906
UA0,53221978751008910BE91906
UA0,53227406421690172TQ35352
UA0,53162867608466400EY77054
UA0,53717152152690093SA51887
UA0,53929325364292569RD70646
UA0,53502751560745066WE18602
UA0,53981020654722839RZ53811
UA0,53769548422105564NW58580
UA0,53404323071747672DG88592
UA0,53305597756364137OP26559
UA0,53180491609077910QV38915
UA0,53215679654133594WO10270
UA0,53710300219200170EZ42635
UA0,53753382756315249DJ64396
UA0,53618625613520261LZ51111
UA0,53597473757134298TO57663
UA0,53355460890190072GB20320
UA0,53139425426240648PZ45651
UA0,53576123152402402QL43702
UA0,53964039133550653LA88937
UA0,53326144769136456ZZ43287
UA0,53404387695324824LY32269
UA0,53341353939094999NS94889
UA0,53770754904433355OD57287
UA0,53869189773825581SS19332
UA0,53835690211047989AY43135
UA0,53704243467140998AO23399
UA0,53175524397079874ZH61811
UA0,53345426688708854GC32511
UA0,53862525497315003XS38019
UA0,53216503125038117NG95889
UA0,53781715758765299XV12784
UA0,53777034330022624ID86544
UA0,53667302458665444PY75209
UA0,53405855222182121ZC41082
UA0,53611522559414974OS73556
UA0,53206967348491461NJ16583
UA0,53894775839772173AW45999
UA0,53895695634297693PD66817
UA0,53942426745360966KX19448
UA0,53990263956033158RA42413
UA0,53478490640312467JP30780
UA0,53119627068630051SR95136
UA0,53154019220802719OG81307
UA0,53495817457083244BA82122
UA0,53607862046426770BF64630
UA0,53400956135707567FC20327
UA0,53599529918735137SD17144
UA0,53703794078946957PM22681
UA0,53577307471595749FP79355
UA0,53201446279090032FG70649
UA0,53571689301744392DK47280
UA0,53138512117037588WS39716
UA0,53206316384861850JC41287
UA0,53185301376606438VM82175
UA0,53230041763394871SQ47986
UA0,53722118435818386LQ87737
UA0,53578616909245277GO27901
UA0,53680478353972328CA58326
UA0,53703494989417928OR33390
UA0,53399758145099838HW58149
UA0,53767930293462870UO99228
UA0,53453643523826200UG36001
UA0,53701697541660668RH76253
UA0,53172163444810735KK99567
UA0,53826857798033491HC43609
UA0,53182719587598082EA73896
UA0,53940474549648925WL33124
UA0,53109465989443289TC63517
UA0,53975354825630946SJ14534
UA0,53250652312708622EY50729
UA0,53690231711191746QM76464
UA0,53521567148075063XB30712
UA0,53103984647879181YM10259
UA0,53949470422583628NG80391
UA0,53936178560824420QP43106
UA0,53746680142338427NA50620
UA0,53983614582904022KZ25935
UA0,53972663602729622TC88995
UA0,53639837907588555SR74079
UA0,53742140582434662SO28631
UA0,53642941946026558DZ94555
UA0,53232959424171439NZ96146
UA0,53932083938340141CY19694
UA0,53776283106080088BI46400
UA0,53702757694269426XT68009
UA0,53553634779750410MS63383
UA0,53172265906857183TN40787
UA0,53225557898683352BK91098
UA0,53256583311659841MR55244
UA0,53325301916951840ZR26787
UA0,53865700574954237KH99934
UA0,53983489798713977WZ30972
UA0,53260255574007765OS51871
UA0,53193192513137722MR92253
UA0,53357186932826486XY63475
UA0,53337374476226391NP24282
UA0,53610641594395720MH32647
UA0,53756097193960673YI72896
UA0,53419892323509034UH86840
UA0,53338853232973471UP68730
UA0,53428408015882543LR91007
UA0,53572808133245180SN99949
UA0,53133754862112777QF88051
UA0,53390099568505419OP92581
UA0,53583422082281681JA32281
UA0,53684092082023240DG87902
UA0,53212270806474988MJ42445
UA0,53871552259042453HX21082
UA0,53219382239536790ID48918
UA0,53842605154195254FJ99567
UA0,53537472861581954KV96915
UA0,53337600153245584WH29765
UA0,53363895999809327PB36011
UA0,53836290408756676HR61493
UA0,53380534563361537EZ10072
UA0,53500945709560064UW57539
UA0,53994664967820030PA68431
UA0,53151051727413515LO80989
UA0,53518524661322801CT39461
UA0,53434274176302900RA83718
UA0,53956844747515481OV43265
UA0,53621234545173076XW82470
UA0,53917540213057688JE22825
UA0,53485364460390431LL70763
UA0,53851636048933915KH45066
UA0,53503489986703107KQ77472
UA0,53382247301010824BV23383
UA0,53777119449329884YT33186
UA0,53291388852701090FE83176
UA0,53764547514038365RS71738
UA0,53208076564999690TD48211
UA0,53115792127514519AT46261
UA0,53201172723175953CE37717
UA0,53710943785903532KB56341
UA0,53753816798165857FB42476
UA0,53877065986699538XU59503
UA0,53391821608495221JL61814
UA0,53201331941021505MS55571
UA0,53361465923738677LZ45413
UA0,53293796093401916MZ67926
UA0,53644722746804372DU14635
UA0,53914048320611850GS73811
UA0,53806709578673443UH41319
UA0,53656836105193099AB34096
UA0,53857227795179307SX16794
UA0,53789781265490907RL72540
UA0,53967883938723025WE59482
UA0,53992056046562001SH44033
UA0,53505412231979492BZ20676
UA0,53501939035850404GK37589
UA0,53326897513749103CY53003
UA0,53751220176924496JB18885
UA0,53630543704151891NF99916
UA0,53734848558046487GE51462
UA0,53769687173360975XA82269
UA0,53824017734559914OS40662
UA0,53821831375493304BY10306
UA0,53900741767165935GG34258
UA0,53930687062304008ZP69500
UA0,53685974563983763JY56033
UA0,53146707815260383XI46371
UA0,53749479337525058NE93895
UA0,53977694741368607AW53326
UA0,53239256701418926BW71683
UA0,53223605574103474DS85812
UA0,53619419167114175HT89036
UA0,53962797195872576QM40392
UA0,53232058349222625SS74903
UA0,53766106762047212JX73155
UA0,53274522453108541OG85519
UA0,53321156623175088WG37636
UA0,53130445694124129SM89885
UA0,53143884026273330XC43224
UA0,53294635413673616TX51318
UA0,53223340888855788OV81612
UA0,53681985462201512AJ24902
UA0,53636484243527909ZA18991
UA0,53849619668459439TQ59137
UA0,53135996395454387ZW90146
UA0,53893578325741979NJ20370
UA0,53120060097961265CP40558
UA0,53221112546661343IK15099
UA0,53215196855051938FE45286
UA0,53363847485734583NH94188
UA0,53710678732945855OT34779
UA0,53180135381693552QE35183
UA0,53935340004143168DE93706
UA0,53584481962039580RT39551
UA0,53364041485580285HE56730
UA0,53152351735135855OI84954
UA0,53207595541779997AB24220
UA0,53742235518220358ZV40523
UA0,53191339758142139RG95919
UA0,53829363071936823KG43121
UA0,53397173505732881WF40386
UA0,53408689439596838EI78560
UA0,53404766614543435HP45649
UA0,53137384267262594UX80194
UA0,53106259144205118AB84563
UA0,53812237774907468VT75500
UA0,53758192017942306EW14671
UA0,53780235449867616AN35245
UA0,53299347047711790ND22137
UA0,53544576289367166CY49793
UA0,53855516642621897BN49791
UA0,53109357580307056SF11338
UA0,53189473882365186QT98508
UA0,53153853712548318RZ90543
UA0,53856370705293130JY66283
UA0,53366514425797722DG47437
UA0,53146199873569125RL55170
UA0,53347312497333990AJ96241
UA0,53928949211988723EI57138
UA0,53538299724247497UZ22259
UA0,53983255697691042ET50413
UA0,53582342792699075TU29873
UA0,53617900652803051IB14112
UA0,53626363642404248RN92180
UA0,53599165812610471BT32662
UA0,53944394277636264NL73740
UA0,53880314049430818YI48449
UA0,53186390241487711QG54239
UA0,53488477826043222WO65910
UA0,53150480034672283AC70978
UA0,53499583142819290QX38527
UA0,53447008769041821HD37728
UA0,53959599158465179OX51710
UA0,53299759009281962LB82695
UA0,53970648889497377NI63569
UA0,53146723967157469BY96687
UA0,53230728835509213JG34419
UA0,53203561868942444XR24841
UA0,53990990698089262PS70084
UA0,53374487463571498ES86895
UA0,53600801448399772YK89805
UA0,53837849718108225LO78506
UA0,53668888708060721NA30966
UA0,53678100874243157BP29082
UA0,53410820226690095LL47658
UA0,53950417433954884HJ59078
UA0,53666513758098854OE69522
UA0,53320746280598720KA32432
UA0,53732647962448125BH51635
UA0,53461589744243719UR34123
UA0,53892001675088318LG39705
UA0,53549585780365835SQ46264
UA0,53173510134664915MN47907
UA0,53996898488223285CZ24889
UA0,53427022416436919FH62503
UA0,53190159332327401PX91736
UA0,53778406585592793FR45475
UA0,53346705593793845NC89349
UA0,53966982851049601OU80990
UA0,53552465947488296CS90795
UA0,53599223144270025PU34099
UA0,53483270409476126PZ56049
UA0,53967601840901656MN40228
UA0,53178037132717091QU92347
UA0,53443516162752693FN88067
UA0,53490252871687088JI40139
UA0,53148772929141637DN21764
UA0,53944002720957421TW26854
UA0,53502593626507929GX13321
UA0,53590326660394632NH37975
UA0,53330480612964710PX40105
UA0,53200149092626384RI59722
UA0,53732174608930676VZ64452
UA0,53655583310929069NZ61830
UA0,53872896943246257GJ25350
UA0,53754458320922841CM43983
UA0,53572260653127620YA14162
UA0,53511885836017726PJ51820
UA0,53156510711185635ID24074
UA0,53539702015315001KB56114
UA0,53628750466701739JX54431
UA0,53118763259165350EY61611
UA0,53480405741163288AN10009
UA0,53245232699044940PG24109
UA0,53900580004268815NC97356
UA0,53441902815161845BL24415
UA0,53643837599494605LR84920
UA0,53509345357039046XN27771
UA0,53218960429912504NO82119
UA0,53994853308117385KE64193
UA0,53218055403117546ZZ46721
UA0,53674018230163006LT40269
UA0,53172042108898440FF23541
UA0,53913941882975919MV38574
UA0,53439350142808585QW93491
UA0,53622321409995354LT79938
UA0,53305973023967064HH18114
UA0,53469798859784317AT43365
UA0,53153523128065240OA13496
UA0,53644069528795662NX54455
UA0,53849953939987066FB29960
UA0,53764573219943577YD73376
UA0,53578564388870121YZ66662
UA0,53977094197403452BL31811
UA0,53667161242868197DQ71864
UA0,53183597564440790AW86501
UA0,53712959251611840VH10137
UA0,53211971289310117MF12077
UA0,53680507828723531ON43281
UA0,53701351476613987KP18201
UA0,53728759151847853RI21145
UA0,53430644011814740TA16885
UA0,53544322237148236RS16502
UA0,53634849528146956DR21216
UA0,53144864614389644PZ48932
UA0,53269942929101873DI15041
UA0,53634533632414577MI94755
UA0,53656095682873649EP40376
UA0,53511764378030072PD85685
UA0,53808844663254000QO30848
UA0,53318563842027709EO56368
UA0,53293035435469785PP63780
UA0,53530532600879535TO65788
UA0,53988641408655176VH47825
UA0,53540936822784484HR65304
UA0,53343521440176428DX57025
UA0,53791900650687553ZG30099
UA0,53179582091947842KJ34239
UA0,53355071694001732FP66001
UA0,53453276575592189FQ37738
UA0,53881679260895333VD23967
UA0,53171124202324811XS22320
UA0,53743255552248553RZ16872
UA0,53932872562139942SP50627
UA0,53111133117513950PD35061
UA0,53271873130398621UH44138
UA0,53439073360406888EK22232
UA0,53284809894348934TG85435
UA0,53724820310605085ZZ50669
UA0,53705277250058933FP82627
UA0,53963885483467230RY65970
UA0,53557705982433486PY59689
UA0,53415537986538992FF45610
UA0,53253634650562248FK83588
UA0,53939205031253974GH58913
UA0,53416744672786297TC63066
UA0,53895562473871312TX86728
UA0,53490138811601701TP46678
UA0,53562207074036991OO66571
UA0,53616296774221634MM71513
UA0,53786170593321352ME48024
UA0,53539760348706827XK71066
UA0,53792967437757646AQ44738
UA0,53291300926726930OP47414
UA0,53727884784512905QM40191
UA0,53867465724364027QL58574
UA0,53270445422359158BZ69437
UA0,53577466079338677BW59406
UA0,53363548719048217CT92440
UA0,53721924441553321TQ24065
UA0,53461651636877660DY21671
UA0,53934786378477922CR41458
UA0,53226288305174610CZ79868
UA0,53279766564468043RR46618
UA0,53802337486596671BF35692
UA0,53763001975955497AZ49422
UA0,53860028253150554GO46628
UA0,53585440026984173TL62779
UA0,53273952261600720MB78044
UA0,53189572756257214UL62475
UA0,53304087334148741DW69157
UA0,53581666989174828CH30075
UA0,53231758079046521VO69878
UA0,53948924105334228AX38045
UA0,53160618213003126DZ73753
UA0,53326812163202247EF95762
UA0,53951014259099450PH12484
UA0,53624875334235969CN25944
UA0,53174760784327484IW23039
UA0,53679796808252307JU25907
UA0,53662306891788157FD76097
UA0,53372192177005646RI75194
UA0,53877609323061466BP93648
UA0,53855641839784556XH61209
UA0,53479858260732692MF41234
UA0,53150020221233842KJ68316
UA0,53223446245720803EO68094
UA0,53578580783718742DK44858
UA0,53286783577774706PP45592
UA0,53153894760819064SC97695
UA0,53541027904637169AN37659
UA0,53403053554544894MM24886
UA0,53603393199029103WH79487
UA0,53832683496706261CB89682
UA0,53629893776405711ED15954
UA0,53703455875685214YP33318
UA0,53806772664501979AH52567
UA0,53734890360343143KT68199
UA0,53966332928868020PH34043
UA0,53807330828787223UI23876
UA0,53110164984468174FH24906
UA0,53201220888444937TO74570
UA0,53682597892943392EF54514
UA0,53193863714377650IV54723
UA0,53371865790508953MQ65463
UA0,53298211337261105FM48010
UA0,53427840948054992FN88088
UA0,53375844492031724JD78995
UA0,53159943510300909TK23275
UA0,53890799917845194RQ38023
UA0,53117033437594535XZ89075
UA0,53481544656033900HR30302
UA0,53627577448198229RE46241
UA0,53764403558132813SS35895
UA0,53524263262797250VL67339
UA0,53871447906218525GQ30018
UA0,53648204297062822KP76893
UA0,53263895307558151JX84522
UA0,53485093911946759PF20817
UA0,53947658887132525ID79128
UA0,53569363992846173KA16904
UA0,53612435276144232JY74881
UA0,53748186824571368AO70869
UA0,53187605974056679WU53712
UA0,53290978383249343CE97538
UA0,53555512271231256UL58743
UA0,53946959629392297PS33977
UA0,53644259493449083KM24222
UA0,53894431700910008PE71068
UA0,53266967857017783PP85319
UA0,53887029376712332AD80739
UA0,53837526460437298CK37225
UA0,53279873309592363DQ23892
UA0,53900420639883785HD98924
UA0,53459855763958730ZU65828
UA0,53476632984276610SL80495
UA0,53911758840543991MP13446
UA0,53945547230727396LQ84572
UA0,53600906748567420KB82058
UA0,53484650400227358IM88863
UA0,53780616771562378DJ69793
UA0,53397037769982511PS25642
UA0,53664925472139639FP97477
UA0,53300101920907340XD44288
UA0,53111408064922359UP10659
UA0,53272599620641515TR68445
UA0,53234015633503832PZ15603
UA0,53717082502638861PI19456
UA0,53930302520579206CI86634
UA0,53850739019059188WL17757
UA0,53925821191164689BQ48252
UA0,53670986154445543OC76846
UA0,53271404747610337MS89097
UA0,53490169866524338LL71474
UA0,53909738893661300LK83645
UA0,53247676459393822MR82285
UA0,53664100310061465MY18402
UA0,53486329896199019HX91817
UA0,53292428738474967XZ19149
UA0,53498007532958661UC50732
UA0,53700517144017588BT50608
UA0,53300685952374365GU46170
UA0,53517460995091245IL33052
UA0,53327681346077852UD98042
UA0,53368238288906467YX53268
UA0,53673954179236267YG78632
UA0,53401471373398910FD60713
UA0,53532569511485595IQ88053
UA0,53391200324664203ZK51043
UA0,53548149220434917HS68175
UA0,53686016140145945WV54711
UA0,53863139434937352EB71154
UA0,53983158870676142SC30532
UA0,53933620870048077PX78114
UA0,53270736904791333HO68235
UA0,53968231880022259VO94281
UA0,53958145642887787XC36337
UA0,53760768467795624VQ81344
UA0,53997198515882069WX70950
UA0,53490908623723322TQ64124
UA0,53389687472195155JM35893
UA0,53641831086425763QO99224
UA0,53909923701277167HD25883
UA0,53829455479635524XQ43946
UA0,53974627118543956AF20770
UA0,53983232460868681KH97220
UA0,53828053637850106BP35821
UA0,53293481643901673JV39056
UA0,53288155691871434FC21768
UA0,53658495577786864PF80210
UA0,53919068702546575UO82172
UA0,53639843691122431YR54925
UA0,53608313195564022IJ41975
UA0,53115395367545444TR75138
UA0,53810059778639631VP31037
UA0,53701914719311883HT86710
UA0,53231221350011444TV96908
UA0,53897289691274548QP41134
UA0,53922475705377155NA75751
UA0,53739216528262236BD43874
UA0,53525672784209653YZ30028
UA0,53449032782007002YY17394
UA0,53428916055740473FE51615
UA0,53720557004498138JP49639
UA0,53865287317947776HY98140
UA0,53707045034622513NO33740
UA0,53896358645522251CI11714
UA0,53854893189654178OS24426
UA0,53498315950240945AB44256
UA0,53582133541600124IZ60995
UA0,53988995776368048DK74228
UA0,53342323134156670HD41834
UA0,53989511837738084QU80913
UA0,53814582680288629EN19022
UA0,53786872422164205IG64558
UA0,53221166382851118JK15416
UA0,53791207572719541CD16499
UA0,53424829672270975LL11663
UA0,53937542248809791MJ25681
UA0,53401252910095314PI13018
UA0,53851197391547795XO43398
UA0,53784825911654631PI65237
UA0,53171837304999346CF56119
UA0,53309567891982918WL49662
UA0,53505522179863774BW12962
UA0,53718029535765797LG23196
UA0,53596355008040352WR33594
UA0,53432580775453618CZ58237
UA0,53727027920428882EX52383
UA0,53213114792926822ZC86912
UA0,53278592382611562XU79433
UA0,53807899747233638SF30090
UA0,53272268115153971IW75880
UA0,53369919973852828QH24101
UA0,53281206068035155TR43395
UA0,53574334935216283ZV85788
UA0,53639692648442502AN99950
UA0,53721732990744658IP92769
UA0,53701711007702343VD41699
UA0,53646012577732555PO34078
UA0,53248071735567586WA37554
UA0,53876744401826058DC19782
UA0,53394431051547701RJ20933
UA0,53501351021135124NR30026
UA0,53270544930448392NU89922
UA0,53524541818701919QU33007
UA0,53796919374311326GJ50524
UA0,53364628825077206PX81130
UA0,53616531040811181QI32825
UA0,53890014525852014XD69270
UA0,53335091072505056QL38125
UA0,53257121635426091ZJ96658
UA0,53902880259819729AJ49660
UA0,53398618609302787CK43445
UA0,53630714023691368TC66644
UA0,53375793104437559FP14875
UA0,53221937172679007XK89193
UA0,53480546868455737BP70037
UA0,53639637777915719EM42840
UA0,53584010171781757RY20953
UA0,53567675651971931YA61657
UA0,53544107236070486ZQ75067
UA0,53446982542022392DU75080
UA0,53116914250024282EZ33493
UA0,53679586093037696ZM92729
UA0,53664040115187807FE56093
UA0,53427688845065286VQ30848
UA0,53259620529383193QS75190
UA0,53760783185050499AA40034
UA0,53725528842967942FK45111
UA0,53486982102045689VK75996
UA0,53584578822116184IQ21259
UA0,53421942393084220LV56333
UA0,53416190746236873NA53406
UA0,53109537071630294GF11554
UA0,53435014362060772FM38426
UA0,53652104701636938ZA91891
UA0,53320630076541285FB19104
UA0,53496766026841236TQ29858
UA0,53278683551006942PF10896
UA0,53578198778836181NC29583
UA0,53232196524992478ZL91559
UA0,53945123571791267NS58146
UA0,53871102813219051QG71765
UA0,53353429506273933QT45406
UA0,53913402898823894EO82746
UA0,53186620446001451PU52456
UA0,53493728703662011MP19944
UA0,53510447125919071BH73592
UA0,53741020693518774IA38659
UA0,53552560680898149EN52845
UA0,53307417563586724TQ16603
UA0,53562927265399973EZ74484
UA0,53184328026067336PC62509
UA0,53572755106559145KU68807
UA0,53476306607032858RN47021
UA0,53156300667769257OX93958
UA0,53241783413392690DY19771
UA0,53240639263312033DQ50015
UA0,53674092100799840BY19582
UA0,53588009793113627NJ93943
UA0,53382418935269748RI76467
UA0,53244449533716478OG18819
UA0,53555981017054149JA33320
UA0,53956292448527952ST95217
UA0,53594268231106378IA64408
UA0,53885318552881874BA78624
UA0,53767588592457582EF87874
UA0,53795677676128854ND72657
UA0,53661185699948504RI88499
UA0,53287353063825324RT29420
UA0,53628892236234081MU18170
UA0,53245079240648771WV77281
UA0,53528857984980852CC73795
UA0,53833848271218619QM52599
UA0,53938752084966958RY29399
UA0,53163602286241889UB64017
UA0,53808002936809182VE96224
UA0,53825172748156353QI67124
UA0,53699697106534770LC11658
UA0,53833447677977487GZ51161
UA0,53517606140860385JG11849
UA0,53473163842227572JC11099
UA0,53158630014514277CT75204
UA0,53104973096133788NY83091
UA0,53413839586586397VS48400
UA0,53797374188181868JZ57916
UA0,53633847516102979LP21192
UA0,53951236085654621TU54516
UA0,53870246157965089KL30599
UA0,53868466548069805LL90672
UA0,53561873614402005MP90088
UA0,53866417576861348LX92569
UA0,53285382974401870IN72935
UA0,53991484358153242XC87798
UA0,53823044041267973IB19293
UA0,53368002497381932BL31744
UA0,53332381214402861BL53575
UA0,53987507075195769HB90259
UA0,53517033103421554VO50763
UA0,53356264387221594LZ32530
UA0,53448383533808572JA63669
UA0,53745214694614446AS22024
UA0,53101239722426071VF69734
UA0,53735504679030662OZ16368
UA0,53592214507589015AT60150
UA0,53286605552695465HC68444
UA0,53260567049049107NG56203
UA0,53696653018004559TG85740
UA0,53254415659062080EM38337
UA0,53408568222876860PF71386
UA0,53479848513999979NZ66077
UA0,53441067336850999MZ28214
UA0,53478378052480110HH62443
UA0,53207657668731674BB11218
UA0,53882957070248294HN64020
UA0,53291315254379268JG44106
